Id,SalePrice
910,168500.0
911,165400.0
912,239000.0
913,193500.0
914,285000.0
915,149900.0
916,168000.0
917,190000.0
918,170000.0
919,129500.0
920,179900.0
921,176500.0
922,269790.0
923,341000.0
924,140000.0
925,136500.0
926,132500.0
927,94750.0
928,120000.0
929,144000.0
930,127000.0
931,137500.0
932,117500.0
933,168500.0
934,150500.0
935,139000.0
936,143000.0
937,175500.0
938,122500.0
939,87000.0
940,126175.0
941,163000.0
942,129000.0
943,123000.0
944,144000.0
945,153000.0
946,125500.0
947,136000.0
948,132500.0
949,142125.0
950,139000.0
951,237500.0
952,118000.0
953,381000.0
954,62383.0
955,94750.0
956,135750.0
957,129000.0
958,166000.0
959,111000.0
960,129000.0
961,165000.0
962,112000.0
963,160000.0
964,385000.0
965,135000.0
966,179900.0
967,155000.0
968,137500.0
969,110000.0
970,67000.0
971,150750.0
972,167000.0
973,132500.0
974,127500.0
975,145000.0
976,125500.0
977,140200.0
978,112500.0
979,149000.0
980,99900.0
981,52000.0
982,109500.0
983,173000.0
984,37900.0
985,102776.0
986,130000.0
987,139500.0
988,108480.0
989,187000.0
990,155000.0
991,201800.0
992,119500.0
993,359100.0
994,162900.0
995,119000.0
996,119000.0
997,132500.0
998,141500.0
999,115000.0
1000,141500.0
1001,139000.0
1002,103600.0
1003,315000.0
1004,119000.0
1005,124000.0
1006,128000.0
1007,159000.0
1008,88000.0
1009,157000.0
1010,167000.0
1011,136500.0
1012,55000.0
1013,87000.0
1014,171000.0
1015,113000.0
1016,157000.0
1017,219500.0
1018,84000.0
1019,359100.0
1020,190000.0
1021,124000.0
1022,124900.0
1023,129000.0
1024,145000.0
1025,155000.0
1026,385000.0
1027,134900.0
1028,161500.0
1029,230000.0
1030,148000.0
1031,187500.0
1032,243000.0
1033,113000.0
1034,97500.0
1035,235000.0
1036,143000.0
1037,106000.0
1038,250000.0
1039,207500.0
1040,128900.0
1041,161500.0
1042,136500.0
1043,385000.0
1044,301000.0
1045,303477.0
1046,325000.0
1047,310000.0
1048,281213.0
1049,225000.0
1050,185500.0
1051,252000.0
1052,163900.0
1053,244000.0
1054,142500.0
1055,212000.0
1056,123600.0
1057,156000.0
1058,350000.0
1059,222000.0
1060,235000.0
1061,236000.0
1062,139900.0
1063,131000.0
1064,152000.0
1065,143500.0
1066,217500.0
1067,205000.0
1068,140000.0
1069,259500.0
1070,205000.0
1071,185000.0
1072,210000.0
1073,245500.0
1074,205000.0
1075,187500.0
1076,205000.0
1077,163990.0
1078,181134.0
1079,163990.0
1080,183500.0
1081,173900.0
1082,168500.0
1083,145000.0
1084,128500.0
1085,145000.0
1086,128000.0
1087,181000.0
1088,180000.0
1089,160000.0
1090,145000.0
1091,142000.0
1092,140200.0
1093,95000.0
1094,127500.0
1095,118000.0
1096,129000.0
1097,125000.0
1098,87000.0
1099,152000.0
1100,161000.0
1101,109500.0
1102,129000.0
1103,205000.0
1104,166000.0
1105,125500.0
1106,93000.0
1107,190000.0
1108,143000.0
1109,115000.0
1110,202900.0
1111,179400.0
1112,268000.0
1113,215000.0
1114,145000.0
1115,150750.0
1116,86000.0
1117,87000.0
1118,81000.0
1119,107500.0
1120,138000.0
1121,120500.0
1122,180000.0
1123,260000.0
1124,230000.0
1125,270000.0
1126,160000.0
1127,153500.0
1128,133000.0
1129,172500.0
1130,158500.0
1131,141000.0
1132,265900.0
1133,160000.0
1134,220000.0
1135,267000.0
1136,180000.0
1137,305000.0
1138,240000.0
1139,160000.0
1140,185850.0
1141,80000.0
1142,91000.0
1143,122500.0
1144,85000.0
1145,170000.0
1146,244000.0
1147,256000.0
1148,207500.0
1149,145000.0
1150,239000.0
1151,161500.0
1152,250000.0
1153,148000.0
1154,140000.0
1155,161500.0
1156,140000.0
1157,239000.0
1158,179900.0
1159,193500.0
1160,222000.0
1161,290000.0
1162,285000.0
1163,386250.0
1164,152000.0
1165,180000.0
1166,133000.0
1167,440000.0
1168,377500.0
1169,337500.0
1170,438780.0
1171,440000.0
1172,202500.0
1173,377500.0
1174,148000.0
1175,170000.0
1176,181500.0
1177,276000.0
1178,184000.0
1179,153500.0
1180,88000.0
1181,318061.0
1182,83000.0
1183,122500.0
1184,83000.0
1185,94500.0
1186,106000.0
1187,127000.0
1188,124000.0
1189,128000.0
1190,127000.0
1191,172785.0
1192,187100.0
1193,240000.0
1194,395000.0
1195,345000.0
1196,290000.0
1197,325000.0
1198,281000.0
1199,281213.0
1200,380000.0
1201,195000.0
1202,285000.0
1203,278000.0
1204,176000.0
1205,266000.0
1206,176432.0
1207,178900.0
1208,283463.0
1209,195000.0
1210,178000.0
1211,160200.0
1212,167240.0
1213,178740.0
1214,167240.0
1215,179540.0
1216,155000.0
1217,337500.0
1218,301000.0
1219,248000.0
1220,290000.0
1221,274300.0
1222,325000.0
1223,301000.0
1224,301500.0
1225,369900.0
1226,274725.0
1227,155835.0
1228,197000.0
1229,274725.0
1230,186500.0
1231,184100.0
1232,227875.0
1233,281213.0
1234,180000.0
1235,208500.0
1236,165400.0
1237,290000.0
1238,202500.0
1239,185850.0
1240,165600.0
1241,107000.0
1242,151000.0
1243,139000.0
1244,115000.0
1245,132500.0
1246,159000.0
1247,137000.0
1248,141000.0
1249,117500.0
1250,274970.0
1251,228000.0
1252,155900.0
1253,147400.0
1254,183900.0
1255,140000.0
1256,188000.0
1257,188000.0
1258,190000.0
1259,165500.0
1260,140000.0
1261,170000.0
1262,145500.0
1263,110000.0
1264,160000.0
1265,170000.0
1266,145000.0
1267,165500.0
1268,165500.0
1269,156000.0
1270,200100.0
1271,137000.0
1272,161000.0
1273,109000.0
1274,105000.0
1275,125500.0
1276,153000.0
1277,125000.0
1278,172500.0
1279,156000.0
1280,120000.0
1281,156000.0
1282,169000.0
1283,180000.0
1284,127000.0
1285,223500.0
1286,123000.0
1287,135000.0
1288,140000.0
1289,137000.0
1290,243000.0
1291,239000.0
1292,155000.0
1293,190000.0
1294,109900.0
1295,146000.0
1296,81000.0
1297,160000.0
1298,157000.0
1299,105000.0
1300,155000.0
1301,144500.0
1302,144500.0
1303,149900.0
1304,277000.0
1305,169000.0
1306,135000.0
1307,125000.0
1308,88000.0
1309,143000.0
1310,129900.0
1311,132500.0
1312,146000.0
1313,148000.0
1314,117000.0
1315,173000.0
1316,109500.0
1317,116000.0
1318,102776.0
1319,136500.0
1320,159000.0
1321,161500.0
1322,167000.0
1323,131000.0
1324,113000.0
1325,136500.0
1326,143000.0
1327,80000.0
1328,114504.0
1329,113000.0
1330,90000.0
1331,88000.0
1332,359100.0
1333,93000.0
1334,124000.0
1335,137500.0
1336,239000.0
1337,177500.0
1338,146000.0
1339,85000.0
1340,115000.0
1341,172500.0
1342,172500.0
1343,135000.0
1344,148000.0
1345,99900.0
1346,226000.0
1347,164500.0
1348,156000.0
1349,160000.0
1350,167000.0
1351,156000.0
1352,150000.0
1353,141000.0
1354,137500.0
1355,237500.0
1356,137000.0
1357,64500.0
1358,124000.0
1359,167000.0
1360,128000.0
1361,239000.0
1362,260000.0
1363,169000.0
1364,475000.0
1365,122000.0
1366,118000.0
1367,262000.0
1368,147000.0
1369,239900.0
1370,206000.0
1371,255000.0
1372,319000.0
1373,212000.0
1374,147000.0
1375,221500.0
1376,237500.0
1377,142500.0
1378,290000.0
1379,188000.0
1380,228500.0
1381,275000.0
1382,197500.0
1383,148000.0
1384,154500.0
1385,285000.0
1386,235000.0
1387,235000.0
1388,185500.0
1389,235000.0
1390,200000.0
1391,348000.0
1392,274300.0
1393,136500.0
1394,156932.0
1395,185500.0
1396,210000.0
1397,216837.0
1398,153000.0
1399,123000.0
1400,223000.0
1401,187750.0
1402,141000.0
1403,226700.0
1404,131500.0
1405,130000.0
1406,141500.0
1407,87000.0
1408,136500.0
1409,159950.0
1410,85000.0
1411,35311.0
1412,112000.0
1413,138887.0
1414,145000.0
1415,259500.0
1416,105000.0
1417,159500.0
1418,109000.0
1419,93000.0
1420,135000.0
1421,82500.0
1422,127000.0
1423,219500.0
1424,239000.0
1425,239000.0
1426,120000.0
1427,112000.0
1428,87500.0
1429,115000.0
1430,171000.0
1431,140000.0
1432,95000.0
1433,136500.0
1434,328900.0
1435,275000.0
1436,260000.0
1437,144000.0
1438,188000.0
1439,159950.0
1440,145000.0
1441,188000.0
1442,315000.0
1443,258000.0
1444,135000.0
1445,169000.0
1446,128000.0
1447,143000.0
1448,161750.0
1449,92000.0
1450,80000.0
1451,142500.0
1452,100000.0
1453,118000.0
1454,84500.0
1455,118000.0
1456,168000.0
1457,324000.0
1458,215000.0
