Id,SalePrice
414,216566.43
415,201342.0
416,223127.49
417,261284.92
418,174710.48
419,131918.615
420,306484.05
421,295728.2
422,205235.54
423,278507.95
424,237927.44
425,279533.96
426,197739.84
427,264204.58
428,241843.46
429,152839.0
430,151023.99
431,107159.214
432,136376.36
433,130131.0
434,139982.5
435,129996.76
436,96429.0
437,110922.0
438,127134.5
439,154753.75
440,148113.56
441,146937.06
442,132796.16
443,120801.08
444,162197.0
445,189597.0
446,149441.82
447,135990.0
448,140263.68
449,136919.34
450,279765.7
451,281054.0
452,144622.93
453,119398.0
454,240652.9
455,124334.98
456,250722.47
457,152716.35
458,171742.05
459,181815.35
460,342312.78
461,385067.37
462,193939.0
463,281928.02
464,214581.2
465,338461.11
466,154543.18
467,161779.83
468,147630.04
469,188725.11
470,183506.0
471,195083.86
472,170894.79
473,182771.76
474,193104.0
475,229834.88
476,253273.95
477,205666.04
478,190751.45
479,205996.0
480,216130.28
481,219098.91
482,186449.5
483,310931.25
484,345160.37
485,169059.68
486,208941.23
487,191034.3
488,232180.12
489,153405.5
490,165771.32
491,174440.0
492,156879.41
493,191685.5
494,149250.3
495,191603.0
496,157129.5
497,303231.42
498,141724.62333333335
499,154798.0
500,122793.11
501,91923.0
502,110991.0
503,96308.0
504,137869.82
505,136684.47333333333
506,341924.97
507,360871.36
508,324784.91
509,358940.79
510,310607.6
511,293673.21
512,188849.16
513,284386.55
514,262199.79
515,253115.4
516,230906.2
517,327342.41
518,268904.66
519,205132.45
520,249482.39
521,191788.51
522,209755.03
523,160018.0
524,203102.5
525,185270.72666666665
526,189669.96
527,204156.82
528,194169.34
529,193990.27
530,301448.73
531,186176.12
532,178740.21
533,227818.97
534,196881.82
535,236108.3
536,259597.3
537,223339.65
538,217947.36
539,258330.6
540,240020.8
541,227433.58
542,251525.22
543,288182.3
544,199979.92
545,243488.55
546,257460.92
547,229798.91
548,224448.89
549,267921.11
550,242825.26
551,214296.0
552,169918.0
553,194257.99
554,240698.55
555,203893.88
556,191931.0
557,133524.86
558,145468.08
559,126172.0
560,103857.0
561,212929.48
562,135632.09
563,234172.16
564,258461.67
565,179101.55
566,150292.8
567,161583.81
568,172691.9
569,226975.5
570,202719.45
571,180117.36666666664
572,168698.9
573,175729.0
574,221356.37
575,185451.56
576,186501.56
577,179937.0
578,231762.85
579,197220.04
580,281008.0
581,193856.0
582,178586.2
583,181771.5
584,223639.42
585,134310.1
586,154170.75
587,144914.0
588,142497.55
589,187726.23
590,140972.5
591,159735.5
592,163941.75
593,108870.5
594,142679.0
595,147033.5
596,126654.37
597,258506.7
598,127315.16
599,162752.5
600,156512.24
601,126322.16
602,143217.0
603,127653.66
604,135532.14
605,136230.28
606,112817.22
607,134836.09
608,127281.25
609,135291.54
610,107998.51
611,112977.0
612,158347.0
613,192142.5
614,216898.0
615,118271.5
616,146250.5
617,126271.66
618,127526.84
619,110680.0
620,114647.0
621,129759.66
622,125168.3
623,121269.58
624,129753.0
625,270484.21
626,140004.75
627,126290.35
628,76874.5
629,129426.04
630,184708.6
631,140604.4
632,115947.83
633,92675.15
634,132485.1
635,101597.18
636,110191.24
637,122146.16
638,106621.76
639,172155.33
640,137854.55
641,111061.16
642,131370.26
643,126530.0
644,136330.75
645,112668.61
646,216158.79
647,137915.0
648,138396.66
649,127427.53
650,141155.26
651,114235.0
652,130162.54
653,129563.79
654,132988.68
655,106492.51
656,134771.37
657,107921.0
658,102223.8
659,110855.42
660,93189.55
661,126220.5
662,110255.09
663,106426.0
664,107749.5
665,132016.5
666,141807.5
667,91640.08
668,99842.58
669,142778.0
670,127063.5
671,127931.5
672,120656.13
673,127752.5
674,125730.0
675,98583.0
676,144191.25
677,157096.8
678,158328.77
679,144234.5
680,155767.27
681,146636.5
682,137697.66
683,117848.19
684,145747.0
685,205644.7
686,137656.0
687,132952.58
688,156477.0
689,199138.22
690,89364.0
691,192793.0
692,166681.33
693,143362.05
694,188653.5
695,235098.02
696,219830.18
697,247138.0
698,198573.0
699,204926.29
700,234127.61
701,330297.13
702,321630.44
703,219378.99
704,159531.64
705,186851.9
706,211184.1
707,211935.15
708,210464.34
709,259579.58
710,174463.5
711,152817.0
712,196280.79
713,220461.28
714,244199.53
715,274879.86
716,222350.6
717,215266.01
718,150529.25666666665
719,238191.1
720,207144.98
721,205827.83
722,233021.73
723,161979.75
724,153796.29
725,124837.10333333333
726,157401.55
727,140421.75
728,264746.2
729,92945.64
730,114579.86
731,121200.11
732,180951.79
733,143893.0
734,123689.86
735,140843.41
736,107678.8
737,121462.26
738,140127.28
739,142638.66
740,203201.79
741,161542.5
742,95236.87
743,180866.0
744,125899.76
745,141832.76
746,142105.0
747,227678.0
748,177470.3
749,144800.0
750,121063.71
751,130977.68
752,132821.75
753,112566.0
754,128494.63
755,123940.08
756,131165.82
757,90161.16
758,119991.0
759,130964.27
760,254854.6
761,222810.8
762,223375.47
763,236909.03
764,135159.55
765,240861.0
766,196269.0
767,247746.2
768,310048.6
769,175949.53
770,306119.99
771,250816.3
772,267601.53
773,251710.4
774,194303.19
775,300943.62
776,265110.28
777,191569.37
778,245690.54
779,159371.0
780,166969.64
781,126382.08
782,125635.37
783,107490.63
784,95194.04
785,159014.6
786,113925.09
787,138488.31
788,132045.83
789,174410.9
790,175206.8
791,149363.0
792,164704.87
793,276125.0
794,218014.99
795,170935.5
796,199891.58
797,177693.22
798,199298.5
799,193981.3
800,199587.0
801,194484.0
802,241628.42
803,333445.32
804,212299.8
805,215578.57
806,394428.06
807,412178.9
808,161917.85
809,204757.85
810,190007.05
811,172927.5
812,213578.1
813,193216.0
814,157591.05
815,154030.5
816,150985.75
817,151106.25
818,133629.14
819,170489.48
820,174921.4
821,235843.06
822,110308.0
823,105891.14
824,139578.5
825,120584.3
826,329951.93
827,276235.19
828,313374.85
829,368339.0
830,306246.6
831,381921.76
832,307748.57
833,378845.46
834,326580.62
835,302827.42
836,285496.75
837,310161.57
838,307501.48
839,326712.08
840,351757.48
841,207713.13
842,227035.72
843,206370.52
844,177699.62
845,175060.93
846,209974.81
847,194853.68
848,238615.27
849,193244.52
850,176117.22
851,259487.87
852,201657.91
853,250929.02
854,185411.04
855,208172.86
856,238173.05
857,202975.48
858,177691.59
859,216566.24
860,203568.18
861,174290.15
862,206693.39
863,198900.8
864,197150.5
865,216934.76
866,176755.7
867,212547.77
868,242482.04
869,242982.61
870,233767.8
871,224041.25
872,304999.7
873,207997.07
874,231419.24
875,226339.5
876,273481.91
877,296108.38
878,270356.66
879,278541.6
880,276915.21
881,213714.07
882,203298.13
883,274987.72
884,181976.35
885,239954.97
886,229544.48
887,270621.64
888,201064.93
889,324072.1
890,272385.93
891,278192.45
892,271076.74
893,197329.25
894,188621.01
895,209232.06
896,176091.9
897,222320.26
898,148033.43
899,127126.15
900,135348.5
901,290174.22
902,161913.5
903,195269.5
904,180701.78333333333
905,187170.02
906,193601.77
907,193561.32
908,215891.06
909,174932.0
910,170764.0
911,203407.03
912,213187.32
913,202518.73
914,256440.0
915,167325.5
916,197316.98
917,173873.0
918,153304.75
919,129755.05
920,173746.59
921,180114.55
922,224620.7
923,285249.8
924,138979.0
925,142241.5
926,134847.0
927,128779.5
928,128833.0
929,146406.1
930,134609.5
931,138646.42
932,138433.82
933,137227.0
934,153741.25
935,143063.32
936,200735.24
937,213126.0
938,71743.26
939,92948.84
940,121243.75
941,142213.5
942,129480.0
943,146257.0
944,156570.0
945,145411.15
946,119592.15
947,140064.33
948,126199.58
949,135113.0
950,137594.0
951,177996.0
952,120902.0
953,171981.5
954,120843.09
955,135456.0
956,127486.08
957,144393.58
958,121956.0
959,118402.62
960,130338.34
961,157836.2
962,206819.37
963,162267.3
964,218242.48
965,131543.5
966,173656.0
967,172892.0
968,140646.16
969,133668.49
970,89289.87
971,141114.5
972,141210.58
973,131194.5
974,126735.83
975,125765.38
976,109097.47
977,126138.76
978,114741.76
979,119456.8
980,93110.55
981,85144.4
982,121818.5
983,140765.01
984,76529.5
985,138174.76
986,147384.75
987,138540.0
988,100630.04
989,139108.04
990,132692.7
991,230254.16
992,129204.52
993,179672.21
994,140481.0
995,119302.66
996,127599.14
997,126402.0
998,109457.71
999,114386.0
1000,127113.5
1001,143086.22
1002,119119.0
1003,157585.75
1004,111694.6
1005,115399.0
1006,133455.58
1007,86179.0
1008,79889.8
1009,172197.69
1010,178192.0
1011,109618.0
1012,97894.5
1013,115766.0
1014,201463.18
1015,120108.52
1016,148852.32
1017,151158.53
1018,142205.62
1019,210387.58
1020,154684.18
1021,133677.88
1022,125058.5
1023,125832.37
1024,134341.5
1025,167707.48
1026,202053.0
1027,144173.56
1028,151017.56
1029,191095.0
1030,117652.16
1031,203913.0
1032,209953.0
1033,172973.38
1034,141230.13
1035,210289.25
1036,131276.76
1037,101849.01
1038,146104.55
1039,178719.54
1040,126273.74
1041,147583.25
1042,109787.0
1043,252893.35
1044,227677.94
1045,264449.98
1046,243115.44
1047,285904.46
1048,270208.32
1049,197458.87
1050,188684.45
1051,246523.3
1052,186658.72
1053,204013.04
1054,192985.68
1055,245573.77
1056,188616.79
1057,251609.36
1058,265564.64
1059,230271.34
1060,245408.34
1061,222559.99
1062,152607.2
1063,141201.59
1064,150261.1
1065,124643.515
1066,169659.46
1067,169879.5
1068,130746.03
1069,148665.1
1070,363724.22
1071,195678.02
1072,206675.11
1073,218692.32
1074,300911.6
1075,267371.32
1076,349929.81
1077,181758.14
1078,186637.67
1079,172729.83
1080,181145.41
1081,190843.33
1082,134623.0
1083,135363.57
1084,160719.48
1085,140209.74
1086,141775.97
1087,141318.84
1088,186639.3
1089,370001.77
1090,146076.12
1091,120055.08
1092,100413.0
1093,135458.08
1094,123837.5
1095,120146.5
1096,130867.0
1097,149626.0
1098,103988.5
1099,133744.84
1100,130250.92
1101,121826.3
1102,151111.92
1103,170571.75
1104,156457.96
1105,139319.34
1106,118260.0
1107,204755.16
1108,181819.44
1109,142385.0
1110,214444.68
1111,161596.72
1112,196096.68
1113,282433.3
1114,126787.5
1115,147626.0
1116,133063.25
1117,94198.2
1118,116448.37
1119,125475.75
1120,118182.5
1121,112839.59
1122,232560.7
1123,176635.44
1124,249117.28
1125,272058.89
1126,170000.9
1127,150120.0
1128,137721.58
1129,207005.16
1130,202764.0
1131,179503.65
1132,192102.2
1133,188581.0
1134,208744.0
1135,273287.03
1136,165901.0
1137,248011.76
1138,321552.34
1139,209396.3
1140,179805.3
1141,95648.0
1142,92757.0
1143,108764.0
1144,102694.375
1145,172298.0
1146,195105.25
1147,244277.5
1148,165946.25
1149,127463.71
1150,171264.1
1151,176771.1
1152,184642.5
1153,150542.66
1154,140361.5
1155,146515.75
1156,144887.0
1157,199129.0
1158,175798.68
1159,208735.11
1160,227524.64
1161,278329.3
1162,247860.97
1163,388697.34
1164,222765.96
1165,199069.62
1166,173393.38
1167,369953.79
1168,335272.76
1169,345687.79
1170,396176.85
1171,414988.96
1172,205400.19
1173,362706.49
1174,152756.5
1175,193609.0
1176,162022.0
1177,255956.8
1178,160011.5
1179,171169.0
1180,104382.11
1181,237973.99
1182,105645.65333333332
1183,118400.54
1184,99856.5
1185,92377.0
1186,107673.0
1187,130541.17
1188,134507.79
1189,136724.0
1190,133371.375
1191,221716.75
1192,198617.3
1193,242211.47
1194,365180.41
1195,300544.87
1196,281210.95
1197,347444.06
1198,274645.92
1199,261034.85
1200,378037.25
1201,250624.93
1202,291754.09
1203,239025.34
1204,197407.59
1205,228244.77
1206,194088.29
1207,198922.7
1208,228532.2
1209,243754.66
1210,201798.15
1211,184641.4
1212,178325.62
1213,206134.07
1214,167412.45
1215,210806.75
1216,176815.62
1217,350981.84
1218,228714.45
1219,244032.14
1220,249637.43
1221,299126.4
1222,332030.23
1223,268523.0
1224,282553.93
1225,337400.1
1226,307121.22
1227,234700.41
1228,200205.19
1229,280836.34
1230,190925.29
1231,193217.87
1232,237584.1
1233,233533.6
1234,196484.55
1235,191918.48
1236,206177.97
1237,252728.75
1238,177500.4
1239,172691.05
1240,169532.1
1241,109473.94
1242,144299.64
1243,143069.0
1244,124989.5
1245,144396.99
1246,145822.24
1247,155241.59
1248,133688.5
1249,135926.16
1250,204735.2
1251,266626.44
1252,176012.8
1253,148199.11
1254,171376.85
1255,154973.9
1256,213923.48
1257,213741.96
1258,187734.14
1259,157519.0
1260,138830.5
1261,154723.86
1262,151066.5
1263,140615.03
1264,144116.5
1265,154497.5
1266,142922.53
1267,149688.5
1268,151398.33
1269,142978.2
1270,133522.34
1271,129146.26
1272,145797.5
1273,134898.5
1274,117249.0
1275,157173.5
1276,137375.5
1277,130003.1
1278,158931.32
1279,141702.75
1280,133893.16
1281,133540.56
1282,143792.76
1283,162794.0
1284,153279.0
1285,209412.0
1286,129805.25
1287,144553.5
1288,149624.25
1289,144451.3
1290,192849.0
1291,154764.09
1292,157830.99
1293,193296.47
1294,138977.5
1295,152874.7
1296,112849.59
1297,121708.29
1298,137538.59
1299,116518.5
1300,151364.0
1301,161307.0
1302,172707.5
1303,154909.14
1304,259786.0
1305,147700.37
1306,101702.83
1307,132912.5
1308,125513.5
1309,133423.0
1310,127707.51
1311,129498.21
1312,152196.54
1313,129130.08
1314,114928.48
1315,137014.26
1316,116804.68
1317,112519.68
1318,129053.76
1319,105633.0
1320,99480.3
1321,133357.0
1322,140906.0
1323,109310.0
1324,118613.04
1325,102685.0
1326,133050.0
1327,83031.21
1328,128660.96
1329,121067.42
1330,127210.58
1331,86024.91
1332,188392.45
1333,116503.5
1334,127496.48
1335,126546.59
1336,172572.3
1337,141323.49
1338,158530.5
1339,81996.21
1340,111901.5
1341,143629.33
1342,153235.82
1343,171317.48
1344,119772.5
1345,67480.44
1346,203040.79
1347,160929.05
1348,146735.7
1349,142831.0
1350,135952.5
1351,154328.32
1352,140654.0
1353,127571.21
1354,152565.7
1355,215222.7
1356,155614.5
1357,143537.75
1358,133314.0
1359,127761.5
1360,120690.5
1361,206095.61
1362,242898.12
1363,165369.4
1364,217221.0
1365,138121.25
1366,124484.0
1367,253637.76
1368,197866.5
1369,208269.35
1370,189408.55
1371,229843.49
1372,308384.29
1373,237305.28
1374,209705.41
1375,223907.24
1376,164997.82
1377,187879.51
1378,277475.62
1379,196400.76
1380,228099.47
1381,272208.31
1382,162099.2
1383,154901.75
1384,131859.5
1385,280922.19
1386,249815.86
1387,233790.0
1388,205185.86
1389,255781.38
1390,241438.86
1391,224516.96
1392,288844.3
1393,144485.55
1394,206330.62
1395,210758.76
1396,192633.44
1397,198802.74
1398,140182.5
1399,137246.69333333333
1400,194538.64
1401,188571.35
1402,165441.76
1403,248947.29
1404,157754.03
1405,133839.44
1406,121396.0
1407,81965.44
1408,106868.11
1409,160389.15
1410,93097.0
1411,71699.77
1412,152000.55
1413,122843.98
1414,118954.5
1415,152163.0
1416,114094.88
1417,144770.0
1418,115350.0
1419,106603.0
1420,174656.22
1421,136416.35
1422,125851.3
1423,224501.63
1424,195892.84
1425,184467.57
1426,125267.26
1427,120930.28
1428,89021.0
1429,113363.28
1430,131778.58
1431,132729.98
1432,134125.68
1433,104886.0
1434,244931.87
1435,224273.07
1436,207885.52
1437,140258.78
1438,212042.04
1439,156351.65
1440,195454.72
1441,212643.55
1442,326406.11
1443,301630.77
1444,178625.68
1445,181719.78
1446,127490.98
1447,166965.0
1448,152007.74
1449,89729.0
1450,94829.0
1451,153201.75
1452,94854.0
1453,103851.0
1454,100743.5
1455,104671.0
1456,205925.0
1457,189881.67
1458,233984.3
